Date;Open;High;Low;Close;Volume;Dividends;Stock Splits
2019-05-17;45.73688193997886;46.708237443361355;45.69528783262472;46.24335861206055;131516400;0.0;0
2019-05-20;44.9025482806009;45.10562803443846;44.10980362225717;44.79733657836914;154449200;0.0;0
2019-05-21;45.31848828479041;45.99868125143;45.19125684448024;45.6561393737793;113459200;0.0;0
2019-05-22;45.18147316172467;45.43838144593294;44.66521119888911;44.72148513793945;118994400;0.0;0
2019-05-23;43.99236500368196;44.173421288093785;43.50546263144226;43.95811080932617;146118800;0.0;0
2019-05-24;44.09022389181263;44.564891724447676;43.70363878825859;43.789276123046875;94858800;0.0;0
2019-05-28;43.777040870749595;44.185645715619785;43.529921648429685;43.60821533203125;111792800;0.0;0
2019-05-29;43.16535714425555;43.88225341590223;43.06259458246765;43.400245666503906;113924800;0.0;0
2019-05-30;43.53971741308751;43.85289968954404;43.226535136630986;43.6253547668457;84873600;0.0;0
2019-05-31;43.11887515733663;43.54950355885465;42.81548194727837;42.83505630493164;108174400;0.0;0
2019-06-03;42.964728121999784;43.53236949370693;41.6606160969351;42.4019775390625;161584400;0.0;0
2019-06-04;42.92558698240412;43.999705188233435;42.70048745621194;43.953216552734375;123872000;0.0;0
2019-06-05;45.08849551936928;45.26221559072256;44.32021980117511;44.66276168823242;119093600;0.0;0
2019-06-06;44.79489097555077;45.379661354730295;44.56734234315608;45.3184928894043;90105200;0.0;0
2019-06-07;45.634114283727484;46.95780058828654;45.453058040529356;46.52472686767578;122737600;0.0;0
2019-06-10;46.930893292108124;47.801931651260865;46.88440466056454;47.119293212890625;104883600;0.0;0
2019-06-11;47.677143801270304;47.95607182479173;47.36885611214445;47.66490936279297;107731600;0.0;0
2019-06-12;47.45449104504648;47.94873325266061;47.31747429048254;47.513214111328125;73012800;0.0;0
2019-06-13;47.63799695981997;48.14936440076008;47.36885796989568;47.50342559814453;86698400;0.0;0
2019-06-14;46.867269572356214;47.36640250758853;46.56142730646173;47.15843200683594;75046000;0.0;0
2019-06-17;47.19758325571007;47.70161451300721;47.01897239403567;47.43981170654297;58676400;0.0;0
2019-06-18;47.96830342608866;49.005718039300675;47.762778312160954;48.555519104003906;106204000;0.0;0
2019-06-19;48.85647142645475;48.90540918204467;48.27659561029467;48.413612365722656;84496800;0.0;0
2019-06-20;49.02528933371631;49.084012391213854;48.45275352346273;48.80263900756836;86056000;0.0;0
2019-06-21;48.641163138183906;49.1427452877997;48.482122892320646;48.636268615722656;191202400;0.0;0
2019-06-24;48.577540820531794;48.97391496594275;48.48701269765294;48.58732986450195;72881600;0.0;0
2019-06-25;48.55063574572161;48.75371551216428;47.782359919306096;47.85087203979492;84281200;0.0;0
2019-06-26;48.38914237019184;49.17699236834493;48.28637981392312;48.88582992553711;104270000;0.0;0
2019-06-27;49.00572241217598;49.31890836622669;48.82956067982313;48.87115478515625;83598800;0.0;0
2019-06-28;48.61179304539326;48.81242737099281;48.212977255227266;48.42584228515625;124442400;0.0;0
2019-07-01;49.71038871621217;50.03336001013618;49.09380953090165;49.31401824951172;109012000;0.0;0
2019-07-02;49.27976224872204;49.70060157985059;49.26752780923278;49.60272979736328;67740800;0.0;0
2019-07-03;49.737299856429395;50.021122418035816;49.59294318116337;50.0137825012207;45448000;0.0;0
2019-07-05;49.75442376480751;50.17770843633818;49.644317556910124;49.96973419189453;69062000;0.0;0
2019-07-08;49.132953625865966;49.27731029665649;48.5457378983028;48.93966293334961;101354400;0.0;0
2019-07-09;48.739026289440616;49.30422224055349;48.64360364488164;49.238162994384766;82312000;0.0;0
2019-07-10;49.38741975320801;49.8474040677277;49.31646224363662;49.725067138671875;71588400;0.0;0
2019-07-11;49.7446399810245;50.008888187752156;49.35316406001909;49.36294937133789;80767200;0.0;0
2019-07-12;49.534217061942485;49.91346225221074;49.473048603300064;49.742191314697266;70380800;0.0;0
2019-07-15;49.93548120354713;50.3710003234493;49.91346145480998;50.20951843261719;67789600;0.0;0
2019-07-16;50.05782450007931;50.42972981545239;49.79113088668414;50.035804748535156;67467200;0.0;0
2019-07-17;49.92569981174592;50.18015897289834;49.73485450752494;49.75442886352539;56430000;0.0;0
2019-07-18;49.913466359660774;50.37345440120126;49.84006345656416;50.31962585449219;74162400;0.0;0
2019-07-19;50.35142550544208;50.52514556631958;49.51219606604616;49.5684700012207;83717200;0.0;0
2019-07-22;49.82782562492589;50.70375841314576;49.818040314111656;50.70131301879883;89111600;0.0;0
2019-07-23;51.004713241798775;51.11481572940102;50.71844154723553;51.097686767578125;73420800;0.0;0
2019-07-24;50.8114174610996;51.17353371003149;50.689080537352524;51.05609130859375;59966400;0.0;0
2019-07-25;51.109916956456495;51.19555429159559;50.58142057980553;50.65237808227539;55638400;0.0;0
2019-07-26;50.764927029217816;51.315443166521646;50.6817388200476;50.82854461669922;70475600;0.0;0
2019-07-29;51.00471254911826;51.53809975148953;50.9998180267458;51.3032112121582;86693600;0.0;0
2019-07-30;51.07810566131335;51.420651251663614;50.72332936662212;51.08300018310547;135742800;0.0;0
2019-07-31;52.95231544753771;54.163450287595566;51.69958649998674;52.12531661987305;277125600;0.0;0
2019-08-01;52.335738008131045;53.34624226099128;50.58387597956655;50.997371673583984;216071600;0.0;0
2019-08-02;50.28781784617366;50.50802282548509;49.33359129125505;49.91836166381836;163448400;0.0;0
2019-08-05;48.44297625846235;48.60445815990111;47.119289851620934;47.305240631103516;209572000;0.0;0
2019-08-06;48.031930492449845;48.462558925947235;47.47651971975161;48.20075607299805;143299200;0.0;0
2019-08-07;47.81171146122382;48.82710630808972;47.42268098833627;48.69987487792969;133457600;0.0;0
2019-08-08;48.98369903612283;49.798463321680195;48.78551383514898;49.77399444580078;108038000;0.0;0
2019-08-09;49.439978485386504;49.79855744730213;48.946313119954965;49.36384201049805;98478800;0.1925;0
2019-08-12;49.027363477001764;49.62418185779692;48.911929546305;49.238582611083984;89927600;0.0;0
2019-08-13;49.37120667474727;52.10231584539839;49.238578712799104;51.323753356933594;188874000;0.0;0
2019-08-14;49.89680275507615;50.70238185124345;49.756806975824276;49.796104431152344;146189600;0.0;0
2019-08-15;49.97048053923099;50.38309254424895;49.03964134731117;49.54804229736328;108909600;0.0;0
2019-08-16;50.17187352456236;50.879212674719206;50.063807404664914;50.71711349487305;110481600;0.0;0
2019-08-19;51.72899562518095;52.24721903640682;51.584090494190725;51.66268539428711;97654400;0.0;0
2019-08-20;51.79285690307118;52.399497726345906;51.655319570243286;51.66514205932617;107537200;0.0;0
2019-08-21;52.31108325605821;52.473178694453;51.96969459028768;52.225120544433594;86141600;0.0;0
2019-08-22;52.36020149173913;52.667205812369325;51.76092845825117;52.180912017822266;89014800;0.0;0
2019-08-23;51.4367268305401;52.080210394095;49.366291622537744;49.769081115722656;187272000;0.0;0
2019-08-26;50.55992545987422;50.88657849222751;50.36344195387683;50.714656829833984;104174400;0.0;0
2019-08-27;51.051134689730446;51.22060167457139;49.98767127187773;50.14240264892578;103493200;0.0;0
2019-08-28;50.12767066610467;50.52554709573048;49.93610025572101;50.4788818359375;63755200;0.0;0
2019-08-29;51.20831598550382;51.40971260022335;50.75640656640132;51.33357238769531;83962000;0.0;0
2019-08-30;51.61602560851818;51.68724896511554;50.88903769606079;51.267269134521484;84573600;0.0;0
2019-09-03;50.699923183649275;50.83500584345777;50.157141606434564;50.520633697509766;80092000;0.0;0
2019-09-04;51.18130502561793;51.4490118983555;50.91851127142558;51.37778854370117;76752400;0.0;0
2019-09-05;52.0679330192957;52.55177213065184;51.94758597591291;52.38230514526367;95654800;0.0;0
2019-09-06;52.57142447342681;52.66229655976851;52.19319302398266;52.37739562988281;77449200;0.0;0
2019-09-09;52.765452630446134;53.15841971154168;51.83953017601942;52.60089874267578;109237600;0.0;0
2019-09-10;52.52476177797151;53.24192350890879;51.996715780989184;53.22227478027344;127111600;0.0;0
2019-09-11;53.558749862074414;54.94395326642577;53.47524183508702;54.91447830200195;177158400;0.0;0
2019-09-12;55.2116629815257;55.609539419371124;54.73519163132915;54.79167938232422;128906800;0.0;0
2019-09-13;54.03276192801339;54.226787015078585;53.30086465668332;53.72575759887695;159053200;0.0;0
2019-09-16;53.47524629554218;54.06469691423601;53.433494152371615;54.00820541381836;84632400;0.0;0
2019-09-17;54.02293343759768;54.23415254248593;53.81662370315005;54.20467758178711;73274800;0.0;0
2019-09-18;54.293094027887186;54.73272626942109;53.89521766765215;54.713077545166016;101360000;0.0;0
2019-09-19;54.52642388341725;54.956229946914284;54.12363435095878;54.2685432434082;88242400;0.0;0
2019-09-20;54.37169753117636;54.66150782768685;53.411387061517914;53.475242614746094;221652400;0.0;0
2019-09-23;53.77487916739431;53.993466106441915;53.455593905919535;53.71839141845703;76662000;0.0;0
2019-09-24;54.28573625170042;54.64431897726903;53.342619798922556;53.46296310424805;124763200;0.0;0
2019-09-25;53.67663674000291;54.401166194882;53.33033496321824;54.28573226928711;87613600;0.0;0
2019-09-26;54.03276528132443;54.263633150780684;53.745409661132605;54.0057487487793;75334000;0.0;0
2019-09-27;54.165381094422585;54.268537837283695;53.36471522789471;53.74294662475586;101408000;0.0;0
2019-09-30;54.25380048197511;55.15762312466755;54.2267839526324;55.00780487060547;103909600;0.0;0
2019-10-01;55.27797231465204;56.051621711438855;55.06429475695145;55.16007995605469;139223200;0.0;0
2019-10-02;54.78431196045717;54.91202682011409;53.52436490166262;53.777339935302734;138449200;0.0;0
2019-10-03;53.64716547152175;54.26854571369359;52.8366769986948;54.234161376953125;114426000;0.0;0
2019-10-04;55.41796855710856;55.872336489888255;54.98816247114298;55.75444412231445;138478800;0.0;0
2019-10-07;55.57269473787365;56.471600533787104;55.467083303606984;55.766719818115234;122306000;0.0;0
2019-10-08;55.46217881332319;56.01232820172807;55.09622828451973;55.11341857910156;111820000;0.0;0
2019-10-09;55.75935745239257;55.94601474700726;55.41796876700849;55.75935745239258;74770400;0.0;0
2019-10-10;55.98039800178544;56.59686511968653;55.82567036161922;56.510902404785156;113013600;0.0;0
2019-10-11;57.21333019183981;58.36521111820157;57.05614411378776;58.013999938964844;166795600;0.0;0
2019-10-14;57.69225292352664;58.48555482055066;57.6357651754241;57.93048858642578;96427600;0.0;0
2019-10-15;58.05820391946895;58.367662941441836;57.68734403021173;57.79541015625;87360000;0.0;0
2019-10-16;57.31648452585003;57.77576559462675;57.27473238279974;57.56208801269531;73903200;0.0;0
2019-10-17;57.7389182376812;57.99925731344442;57.35332274271439;57.78558349609375;67585200;0.0;0
2019-10-18;57.61611407568585;58.35046976122385;57.5424322890668;58.063114166259766;97433600;0.0;0
2019-10-21;58.335743012804;59.18798743779505;58.28662306346863;59.07009506225586;87247200;0.0;0
2019-10-22;59.22973624439873;59.48516221511607;58.851504785845414;58.93501281738281;82293600;0.0;0
2019-10-23;59.460600705836015;59.74058850758683;59.244468456199776;59.72584915161133;75828800;0.0;0
2019-10-24;60.05250229015432;60.12372939415558;59.38937367962552;59.824092864990234;69275200;0.0;0
2019-10-25;59.72094201979616;60.597744478834294;59.65217334644461;60.56090545654297;73477200;0.0;0
2019-10-28;60.767210460875134;61.216665263374786;60.59528878036991;61.167545318603516;96572800;0.0;0
2019-10-29;61.147894455621675;61.33946485686724;59.57603379216795;59.752864837646484;142839600;0.0;0
2019-10-30;60.11390769979358;60.24653568048928;59.242018325257916;59.74550247192383;124522000;0.0;0
2019-10-31;60.72300271854227;61.197015612468824;58.271877412000244;61.096317291259766;139162000;0.0;0
2019-11-01;61.28787965166873;62.857285454761595;61.19455289454517;62.83027267456055;151125200;0.0;0
2019-11-04;63.20113351921939;63.32885211224043;62.72221128105827;63.242889404296875;103272000;0.0;0
2019-11-05;63.132370839921236;63.41236240174176;62.9530850984407;63.15202331542969;79897600;0.0;0
2019-11-06;63.06359744657273;63.24043223679833;62.719754103140374;63.17903137207031;75864400;0.0;0
2019-11-07;63.73822734183277;64.13484000846496;63.58303140783434;63.908203125;94940400;0.1925;0
2019-11-08;63.72591737163229;64.15701387458128;63.27265109351595;64.08311462402344;69986400;0.0;0
2019-11-11;63.62984080856093;64.65708549735655;63.62491669776739;64.590576171875;81821200;0.0;0
2019-11-12;64.43044009398098;64.73590783056237;64.27525168834394;64.53144073486328;87388800;0.0;0
2019-11-13;64.32697994328755;65.2261224385272;64.31220009541047;65.1497573852539;102734400;0.0;0
2019-11-14;64.97239406401533;65.25076040540057;64.56593319711257;64.69895935058594;89182800;0.0;0
2019-11-15;64.95514382485179;65.47246103615286;64.79009968992229;65.46753692626953;100206400;0.0;0
2019-11-18;65.47737516167986;65.8789118288313;65.0906258573736;65.79762268066406;86703200;0.0;0
2019-11-19;65.994711540235;66.01934712852966;65.37640112507749;65.59810638427734;76167200;0.0;0
2019-11-20;65.41334457923031;65.546363211569;64.14714913402058;64.83444213867188;106234400;0.0;0
2019-11-21;64.95762066864971;65.03645154651893;64.3393027168104;64.54376983642578;121395200;0.0;0
2019-11-22;64.68664180695437;64.83198200387275;64.25554532673466;64.48710632324219;65325200;0.0;0
2019-11-25;64.71620466838783;65.63505877465742;64.66939930397274;65.61781311035156;84020400;0.0;0
2019-11-26;65.75822469874545;65.81241998447514;64.6644707632743;65.10542297363281;105207600;0.0;0
2019-11-27;65.42319438102743;66.0144183877268;65.35668506325024;65.97992706298828;65235600;0.0;0
2019-11-29;65.67447467137153;66.01935037125818;65.50203306256499;65.8345947265625;46617600;0.0;0
2019-12-02;65.83950343156167;66.08092012385636;64.89848728157246;65.0733871459961;94487200;0.0;0
2019-12-03;63.63229955756271;63.932835672579955;63.13469378451555;63.91313171386719;114430400;0.0;0
2019-12-04;64.31218977267424;64.86399071878277;64.21611325916925;64.47723388671875;67181600;0.0;0
2019-12-05;64.9822577865041;65.49957509781784;64.7211370754296;65.42320251464844;74424400;0.0;0
2019-12-06;65.89125168038261;66.75836874515606;65.84690461497684;66.68692779541016;106075600;0.0;0
2019-12-09;66.51202232681086;66.70909197846684;65.2581484376658;65.7532958984375;128042400;0.0;0
2019-12-10;66.16714056482708;66.52926184252819;65.49216165892506;66.13758087158203;90420400;0.0;0
2019-12-11;66.21887999558005;66.78300261900286;66.14251493729397;66.70170593261719;78756800;0.0;0
2019-12-12;65.96514121548609;67.14264997612376;65.851826548855;66.87167358398438;137310400;0.0;0
2019-12-13;66.87168705938291;67.81763504987745;66.74112670564156;67.78068542480469;133587600;0.0;0
2019-12-16;68.23640969387331;69.17004354157935;68.2314855836701;68.9409408569336;128186000;0.0;0
2019-12-17;68.8695134911773;69.41145885252797;68.67982622463732;69.0764389038086;114158400;0.0;0
2019-12-18;68.92617206261951;69.44348939049078;68.75866207613983;68.91139221191406;116028400;0.0;0
2019-12-19;68.85225978795066;69.26611056489071;68.71677534286412;68.98035430908203;98369200;0.0;0
2019-12-20;69.52477932899279;69.62823827387437;68.6207051208462;68.83748626708984;275978000;0.0;0
2019-12-23;69.10598959953074;70.02237774620593;69.06657416639443;69.9607925415039;98572000;0.0;0
2019-12-24;70.13077206026183;70.18004323374979;69.69475149402317;70.02730560302734;48478800;0.0;0
2019-12-26;70.16279781586327;71.43391741548317;70.13323811875767;71.41667175292969;93121200;0.0;0
2019-12-27;71.71474385532734;72.41681675010555;70.97572133823992;71.38957214355469;146266000;0.0;0
2019-12-30;71.30582425019892;72.10150794575749;70.26134139453691;71.81328582763672;144114400;0.0;0
2019-12-31;71.42159400270437;72.34537210181827;71.32059336174086;72.33798217773438;100805600;0.0;0
